platform,source_product_id,review_date,review_count,rating_sum,rating_1_count,rating_2_count,rating_3_count,rating_4_count,rating_5_count,positive_count,negative_count,neutral_count,helpful_count_sum,last_rebuilt_at
myntra,300016,2026-08-29,86,172,0,86,0,0,0,0,86,0,521,2026-08-20 14:07:43.572+05:30
myntra,300016,2026-08-27,86,172,0,86,0,0,0,0,86,0,521,2026-08-20 14:07:43.572+05:30
myntra,300016,2026-08-28,85,170,0,85,0,0,0,0,85,0,505,2026-08-20 14:07:43.572+05:30
myntra,300016,2026-08-30,86,172,0,86,0,0,0,0,86,0,516,2026-08-20 14:07:43.572+05:30
myntra,300017,2026-08-29,85,255,0,0,85,0,0,0,0,85,590,2026-08-20 14:07:43.576+05:30
flipkart,BXRHFQXCH2ZZWNSU,2025-12-01,3,14,0,0,0,1,2,3,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,300017,2026-08-27,86,258,0,0,86,0,0,0,0,86,597,2026-08-20 14:07:43.576+05:30
flipkart,BXRHFQXCBDZZKBFW,2026-03-01,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,300017,2026-08-28,86,258,0,0,86,0,0,0,0,86,607,2026-08-20 14:07:43.576+05:30
myntra,300017,2026-08-24,86,258,0,0,86,0,0,0,0,86,602,2026-08-20 14:07:43.576+05:30
myntra,300017,2026-08-26,86,258,0,0,86,0,0,0,0,86,602,2026-08-20 14:07:43.576+05:30
myntra,300017,2026-08-25,105,315,0,0,105,0,0,0,0,105,735,2026-08-20 14:08:45.223+05:30
myntra,300017,2026-08-30,86,258,0,0,86,0,0,0,0,86,607,2026-08-20 14:07:43.576+05:30
myntra,300018,2026-08-29,86,344,0,0,0,86,0,86,0,0,693,2026-08-20 14:07:43.579+05:30
myntra,300018,2026-08-27,86,344,0,0,0,86,0,86,0,0,688,2026-08-20 14:07:43.579+05:30
myntra,300018,2026-08-28,86,344,0,0,0,86,0,86,0,0,683,2026-08-20 14:07:43.579+05:30
myntra,300018,2026-08-24,86,344,0,0,0,86,0,86,0,0,693,2026-08-20 14:07:43.579+05:30
myntra,300018,2026-08-26,85,340,0,0,0,85,0,85,0,0,680,2026-08-20 14:07:43.579+05:30
myntra,300018,2026-08-25,106,424,0,0,0,106,0,106,0,0,848,2026-08-20 14:08:45.227+05:30
myntra,1,2026-08-19,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-20,128,328,48,20,20,20,20,40,68,20,590,2026-08-20 15:22:43.452+05:30
myntra,1,2026-08-04,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-05,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-06,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-07,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-08,28,84,0,0,28,0,0,0,0,28,166,2026-08-20 15:21:42.04+05:30
myntra,1,2026-08-09,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-10,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-11,19,95,0,0,0,0,19,19,0,0,131,2026-08-20 15:21:42.04+05:30
myntra,1,2026-08-12,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-13,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-14,29,58,0,29,0,0,0,0,29,0,184,2026-08-20 15:21:42.04+05:30
myntra,1,2026-08-15,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-16,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-17,19,76,0,0,0,19,0,19,0,0,97,2026-08-20 15:21:42.04+05:30
myntra,1,2026-08-18,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.977+05:30
flipkart,TSHHCKSGFXPPK5GV,2025-09-01,2,8,0,0,1,0,1,1,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQHGNKWPEY,2026-06-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
myntra,4,2026-07-24,10,30,0,0,10,0,0,0,0,10,120,2026-08-20 15:20:01.592+05:30
flipkart,BXRGZJCWFM47ZXAB,2026-01-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,4,2026-07-27,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.972+05:30
myntra,4,2026-07-28,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.972+05:30
myntra,4,2026-07-29,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.972+05:30
flipkart,BXRGRFMQYKUB9K5S,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZCVHHZTGY,2026-07-08,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
myntra,4,2026-07-30,12,24,0,12,0,0,0,0,12,0,72,2026-08-20 15:20:01.592+05:30
myntra,4,2026-07-31,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-01,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-02,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-03,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-04,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-05,12,12,12,0,0,0,0,0,12,0,100,2026-08-20 15:20:01.592+05:30
myntra,4,2026-08-06,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.972+05:30
flipkart,SRTFFFUDEG5GPAZ3,2026-05-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,4,2026-08-07,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-08,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-09,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-10,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-11,12,60,0,0,0,0,12,12,0,0,158,2026-08-20 15:20:01.592+05:30
myntra,4,2026-08-12,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-13,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-14,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-15,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-16,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-17,12,48,0,0,0,12,0,12,0,0,86,2026-08-20 15:20:01.592+05:30
flipkart,BXRH2W5SF88MYEM4,2026-07-26,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,4,2026-08-18,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.972+05:30
flipkart,TSHHHJRA9WNSWQEP,2026-06-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,4,2026-08-19,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.972+05:30
myntra,4,2026-08-20,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.972+05:30
myntra,5,2026-07-23,10,40,0,0,0,10,0,10,0,0,130,2026-08-20 15:20:01.594+05:30
myntra,5,2026-07-27,2,10,0,0,0,0,2,2,0,0,8,2026-08-20 15:16:57.973+05:30
myntra,5,2026-07-28,2,8,0,0,0,2,0,2,0,0,26,2026-08-20 15:16:57.973+05:30
myntra,5,2026-07-29,12,36,0,0,12,0,0,0,0,12,84,2026-08-20 15:20:01.594+05:30
myntra,5,2026-07-30,2,4,0,2,0,0,0,0,2,0,2,2026-08-20 15:16:57.973+05:30
myntra,5,2026-07-31,2,2,2,0,0,0,0,0,2,0,20,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-01,2,10,0,0,0,0,2,2,0,0,8,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-02,2,8,0,0,0,2,0,2,0,0,26,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-03,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-04,12,24,0,12,0,0,0,0,12,0,112,2026-08-20 15:20:01.594+05:30
myntra,5,2026-08-05,2,2,2,0,0,0,0,0,2,0,20,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-06,2,10,0,0,0,0,2,2,0,0,8,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-07,2,8,0,0,0,2,0,2,0,0,26,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-08,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-09,2,4,0,2,0,0,0,0,2,0,2,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-10,12,12,12,0,0,0,0,0,12,0,70,2026-08-20 15:20:01.594+05:30
myntra,5,2026-08-11,2,10,0,0,0,0,2,2,0,0,8,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-12,2,8,0,0,0,2,0,2,0,0,26,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-13,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-14,2,4,0,2,0,0,0,0,2,0,2,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-15,2,2,2,0,0,0,0,0,2,0,20,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-16,12,60,0,0,0,0,12,12,0,0,98,2026-08-20 15:20:01.594+05:30
myntra,5,2026-08-17,2,8,0,0,0,2,0,2,0,0,26,2026-08-20 15:16:57.973+05:30
myntra,5,2026-08-18,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:16:57.973+05:30
myntra,6,2026-07-22,10,50,0,0,0,0,10,10,0,0,140,2026-08-20 15:20:01.596+05:30
myntra,6,2026-08-12,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:16:57.976+05:30
myntra,6,2026-08-13,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:16:57.976+05:30
myntra,6,2026-08-14,2,4,0,2,0,0,0,0,2,0,22,2026-08-20 15:16:57.976+05:30
myntra,6,2026-08-15,12,12,12,0,0,0,0,0,12,0,110,2026-08-20 15:20:01.596+05:30
myntra,6,2026-08-16,2,10,0,0,0,0,2,2,0,0,28,2026-08-20 15:16:57.976+05:30
myntra,6,2026-08-17,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:16:57.976+05:30
myntra,6,2026-08-18,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:16:57.976+05:30
myntra,6,2026-08-19,2,4,0,2,0,0,0,0,2,0,22,2026-08-20 15:16:57.976+05:30
flipkart,TSHHG6YYXH9GUSWJ,2026-07-14,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,6,2026-08-20,2,2,2,0,0,0,0,0,2,0,10,2026-08-20 15:16:57.976+05:30
flipkart,TKPH8GGB6GETHQEB,2026-06-14,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGSP8GHBJG,2026-07-25,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQYKUB9K5S,2025-09-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,1,2026-07-27,12,60,0,0,0,0,12,12,0,0,108,2026-08-20 15:20:01.598+05:30
myntra,1,2026-07-28,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:16:57.977+05:30
myntra,1,2026-07-29,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.977+05:30
myntra,1,2026-07-30,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:16:57.977+05:30
myntra,1,2026-07-31,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-01,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:16:57.977+05:30
myntra,1,2026-08-02,12,48,0,0,0,12,0,12,0,0,136,2026-08-20 15:20:01.598+05:30
myntra,1,2026-08-03,2,6,0,0,2,0,0,0,0,2,24,2026-08-20 15:16:57.977+05:30
flipkart,TSHHCKSGWNGKY7HH,2026-06-01,4,19,0,0,0,1,3,4,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,3,2026-07-25,10,20,0,10,0,0,0,0,10,0,110,2026-08-20 15:20:01.589+05:30
myntra,3,2026-07-27,2,10,0,0,0,0,2,2,0,0,28,2026-08-20 15:16:57.97+05:30
myntra,3,2026-07-28,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:16:57.97+05:30
myntra,3,2026-07-29,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:16:57.97+05:30
myntra,3,2026-07-30,2,4,0,2,0,0,0,0,2,0,22,2026-08-20 15:16:57.97+05:30
myntra,3,2026-07-31,12,12,12,0,0,0,0,0,12,0,60,2026-08-20 15:20:01.589+05:30
myntra,3,2026-08-01,2,10,0,0,0,0,2,2,0,0,28,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-02,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:16:57.97+05:30
flipkart,TKPGDC7BBFW3VUZP,2026-06-01,3,11,1,0,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
myntra,3,2026-08-03,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-04,2,4,0,2,0,0,0,0,2,0,22,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-05,2,2,2,0,0,0,0,0,2,0,10,2026-08-20 15:16:57.97+05:30
flipkart,SRTGSYQGKBHXGKWV,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,3,2026-08-06,28,140,0,0,0,0,28,28,0,0,222,2026-08-20 15:21:42.038+05:30
myntra,3,2026-08-07,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-08,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-09,18,36,0,18,0,0,0,0,18,0,78,2026-08-20 15:21:42.038+05:30
myntra,3,2026-08-10,2,2,2,0,0,0,0,0,2,0,10,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-11,2,10,0,0,0,0,2,2,0,0,28,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-12,29,116,0,0,0,29,0,29,0,0,242,2026-08-20 15:21:42.038+05:30
myntra,3,2026-08-13,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:16:57.97+05:30
flipkart,SRTFEYC44SNDHXKZ,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,3,2026-08-14,2,4,0,2,0,0,0,0,2,0,22,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-15,19,19,19,0,0,0,0,0,19,0,55,2026-08-20 15:21:42.038+05:30
myntra,3,2026-08-16,2,10,0,0,0,0,2,2,0,0,28,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-17,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-18,29,87,0,0,29,0,0,0,0,29,148,2026-08-20 15:21:42.038+05:30
myntra,3,2026-08-19,2,4,0,2,0,0,0,0,2,0,22,2026-08-20 15:16:57.97+05:30
myntra,3,2026-08-20,2,2,2,0,0,0,0,0,2,0,10,2026-08-20 15:16:57.97+05:30
flipkart,SRTFFFUDPECZJGJN,2025-10-01,8,27,3,0,0,1,4,5,3,0,0,2026-08-19 20:00:40.818952+05:30
myntra,2,2026-07-26,10,10,10,0,0,0,0,0,10,0,100,2026-08-20 15:20:01.587+05:30
myntra,2,2026-08-19,29,58,0,29,0,0,0,0,29,0,119,2026-08-20 15:21:42.036+05:30
myntra,2,2026-08-20,102,302,22,20,20,20,20,40,42,20,520,2026-08-20 15:22:43.449+05:30
flipkart,SRTHZA62GFSPNRSY,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTCU9JSGH44,2026-08-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZ6RH2KZWD,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BGNQBZXHX,2026-02-01,8,30,1,1,1,1,4,5,2,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKFB5ZT3FMM3MHR,2026-06-21,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,11,2026-08-20,34,101,7,7,7,6,7,13,14,7,102,2026-08-20 15:23:32.824+05:30
myntra,12,2026-08-20,33,98,7,6,7,7,6,13,13,7,99,2026-08-20 15:23:32.826+05:30
myntra,10,2026-08-20,34,106,6,7,6,7,8,15,13,6,99,2026-08-20 15:23:32.827+05:30
flipkart,TSHHHJRAX9D5ZHGY,2026-07-01,10,42,0,1,2,1,6,7,1,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGSP8GHBJG,2026-03-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMHWRBHFQX,2025-11-01,3,8,1,1,0,0,1,1,2,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGUNZZH6A6,2025-12-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,100,2026-08-16,10,10,10,0,0,0,0,0,10,0,10,2026-08-20 15:29:24.615+05:30
myntra,100,2026-08-17,10,10,10,0,0,0,0,0,10,0,9,2026-08-20 15:29:24.615+05:30
myntra,100,2026-08-18,10,10,10,0,0,0,0,0,10,0,11,2026-08-20 15:29:24.615+05:30
myntra,100,2026-08-19,10,10,10,0,0,0,0,0,10,0,10,2026-08-20 15:29:24.615+05:30
myntra,100,2026-08-20,10,10,10,0,0,0,0,0,10,0,11,2026-08-20 15:29:24.615+05:30
flipkart,TSHH8NR5R9KTDJQW,2026-07-01,3,15,0,0,0,0,3,3,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPWEDWVFFP,2026-08-01,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPAD7JCGRK,2026-04-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAJZ9W3CHJ,2026-07-24,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,200,2026-08-20,25,75,5,5,5,5,5,10,10,5,25,2026-08-20 15:42:22.341+05:30
flipkart,TSHHHJRA8C7ZXDW3,2026-05-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
myntra,201,2026-08-20,25,75,5,5,5,5,5,10,10,5,25,2026-08-20 15:42:37.246+05:30
myntra,202,2026-08-20,25,75,5,5,5,5,5,10,10,5,25,2026-08-20 15:42:48.453+05:30
flipkart,BXRH8ZQZMEXQSX4N,2026-03-01,2,6,0,1,0,1,0,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DFCRBPKEPH,2026-07-01,6,18,2,0,1,2,1,3,2,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQXVGVCHTX,2026-07-01,4,13,1,0,1,1,1,2,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRANNWPSFHF,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGU77X4FDT,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAAHQGWZMX,2026-07-25,2,8,0,0,0,2,0,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGABGZAHRG,2026-05-01,5,25,0,0,0,0,5,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDVZFADD9P,2026-03-01,2,6,0,1,0,1,0,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPCTKYBK4A,2026-07-23,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGKNWEKJRC,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JGGZZSZEA,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTJ687ZET8H,2026-06-06,2,8,0,0,0,2,0,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGDRPZGMHU,2026-08-03,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYWWCYXHFF,2025-10-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZNQNZARUM,2026-02-01,3,11,0,0,2,0,1,1,0,2,0,2026-08-19 20:00:40.818952+05:30
myntra,301,2026-08-06,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-07,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-08,1,3,0,0,1,0,0,0,0,1,7,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-09,1,2,0,1,0,0,0,0,1,0,1,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-10,2,2,2,0,0,0,0,0,2,0,10,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-11,2,10,0,0,0,0,2,2,0,0,18,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-12,1,4,0,0,0,1,0,1,0,0,3,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-13,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-14,2,4,0,2,0,0,0,0,2,0,2,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-15,2,2,2,0,0,0,0,0,2,0,10,2026-08-20 15:48:40.459+05:30
flipkart,BXRHFQXCJFMZ8ZPC,2026-04-01,2,6,0,0,2,0,0,0,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQAJVB8HKM,2026-08-06,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGYZBSAB3B,2025-10-01,10,29,4,1,0,2,3,5,5,0,0,2026-08-19 20:00:40.818952+05:30
myntra,302,2026-08-17,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-18,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-19,1,2,0,1,0,0,0,0,1,0,6,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-20,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:48:40.462+05:30
myntra,303,2026-08-06,1,5,0,0,0,0,1,1,0,0,9,2026-08-20 15:48:40.463+05:30
myntra,303,2026-08-07,1,4,0,0,0,1,0,1,0,0,3,2026-08-20 15:48:40.463+05:30
myntra,303,2026-08-08,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:48:40.463+05:30
myntra,303,2026-08-09,2,4,0,2,0,0,0,0,2,0,2,2026-08-20 15:48:40.463+05:30
myntra,303,2026-08-10,1,1,1,0,0,0,0,0,1,0,5,2026-08-20 15:48:40.463+05:30
flipkart,TSHHCKSGABGZAHRG,2025-12-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTCQHTXPU7T,2025-09-01,6,19,1,0,3,1,1,2,1,3,0,2026-08-19 20:00:40.818952+05:30
myntra,301,2026-08-16,1,5,0,0,0,0,1,1,0,0,9,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-17,2,8,0,0,0,2,0,2,0,0,6,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-18,2,6,0,0,2,0,0,0,0,2,14,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-19,2,4,0,2,0,0,0,0,2,0,2,2026-08-20 15:48:40.459+05:30
myntra,301,2026-08-20,1,1,1,0,0,0,0,0,1,0,5,2026-08-20 15:48:40.459+05:30
myntra,302,2026-08-06,2,10,0,0,0,0,2,2,0,0,8,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-07,1,4,0,0,0,1,0,1,0,0,8,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-08,1,3,0,0,1,0,0,0,0,1,2,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-09,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-10,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-11,1,5,0,0,0,0,1,1,0,0,4,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-12,2,8,0,0,0,2,0,2,0,0,16,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-13,2,6,0,0,2,0,0,0,0,2,4,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-14,2,4,0,2,0,0,0,0,2,0,12,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-15,1,1,1,0,0,0,0,0,1,0,0,2026-08-20 15:48:40.462+05:30
myntra,302,2026-08-16,2,10,0,0,0,0,2,2,0,0,8,2026-08-20 15:48:40.462+05:30
flipkart,SRTHZA8H2BMKZDB3,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCBFKNUZ7W,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGAF9RGFHX,2026-06-01,3,13,0,0,0,2,1,3,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPQHS2MJAG,2026-07-23,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPXTGZXVZF,2025-09-01,2,8,0,0,1,0,1,1,0,1,0,2026-08-19 20:00:40.818952+05:30
myntra,300,2026-08-09,1,2,0,1,0,0,0,0,1,0,6,2026-08-20 15:48:40.465+05:30
flipkart,TSHHCHZPAD7JCGRK,2026-07-01,4,14,1,0,0,2,1,3,1,0,0,2026-08-19 20:00:40.818952+05:30
myntra,300,2026-08-10,2,2,2,0,0,0,0,0,2,0,0,2026-08-20 15:48:40.465+05:30
